scenario_id,scenario_type,lower_rest_days,upper_rest_days,event,band,measurement_mode,redshift_adopted,publication_reference_mjd,reference_epoch_type,eligible_N,retained_N,excluded_N,retained_fraction,retained_pre_reference_N,retained_at_reference_N,retained_post_reference_N,retained_mjd_min,retained_mjd_max,retained_first_minus_reference_rest_days,retained_last_minus_reference_rest_days,retained_span_rest_days,retained_median_positive_cadence_rest_days,retained_p90_positive_cadence_rest_days,retained_max_gap_rest_days,temporal_window_scenario_applied,final_fitting_window_selected,model_time_defined,reference_epoch_limitation
REF_M60_730,bounded_reference_anchored_sensitivity_grid,-60.0,730.0,AT2020zso,W2,FLUX,0.0563,59184.0,bolometric_peak,21,5,16,0.23809523809523808,1,0,4,59158.45764373,59889.65510792,-24.18096778377508,668.0442184227965,692.2251862065715,172.40485721385932,192.0926742156625,192.90699478368307,True,False,False,The reference epochs used in this audit are heterogeneous literature-derived descriptive anchors. Equal numerical window bounds relative to these anchors do not imply that the anchors represent the same physical phase across events.
REF_M60_730,bounded_reference_anchored_sensitivity_grid,-60.0,730.0,AT2020zso,g,FLUX,0.0563,59184.0,bolometric_peak,269,134,135,0.49814126394052044,33,0,101,59125.210208300035,59932.12321759993,-55.65633977086486,708.2488096184153,763.9051493892802,1.9115026982757366,8.498992823987626,182.02252532434397,True,False,False,The reference epochs used in this audit are heterogeneous literature-derived descriptive anchors. Equal numerical window bounds relative to these anchors do not imply that the anchors represent the same physical phase across events.
REF_M60_730,bounded_reference_anchored_sensitivity_grid,-60.0,730.0,AT2020zso,i,FLUX,0.0563,59184.0,bolometric_peak,64,44,20,0.6875,0,0,44,59399.43984950008,59902.22737269988,203.95706664780715,679.9463908926278,475.9893242448207,4.739300009298057,14.930954425987435,185.8534529018016,True,False,False,The reference epochs used in this audit are heterogeneous literature-derived descriptive anchors. Equal numerical window bounds relative to these anchors do not imply that the anchors represent the same physical phase across events.
REF_M60_730,bounded_reference_anchored_sensitivity_grid,-60.0,730.0,AT2020zso,r,FLUX,0.0563,59184.0,bolometric_peak,324,160,164,0.49382716049382713,35,0,125,59128.232523099985,59924.17193289986,-52.795112089382776,700.721322446141,753.5164345355238,1.858228912010463,7.791629839894163,171.68688705857744,True,False,False,The reference epochs used in this audit are heterogeneous literature-derived descriptive anchors. Equal numerical window bounds relative to these anchors do not imply that the anchors represent the same physical phase across events.
REF_M120_180,bounded_reference_anchored_sensitivity_grid,-120.0,180.0,AT2018hyz,g,MAGNITUDE,0.04573,58429.0,bolometric_peak,79,62,17,0.7848101265822784,2,0,60,58405.480409999844,58606.2734375,-22.491073221726747,169.5212315798533,192.01230480158006,2.2935533072590437,6.3184778814799225,14.349851300163051,True,False,False,The reference epochs used in this audit are heterogeneous literature-derived descriptive anchors. Equal numerical window bounds relative to these anchors do not imply that the anchors represent the same physical phase across events.
REF_M120_180,bounded_reference_anchored_sensitivity_grid,-120.0,180.0,AT2019qiz,g,MAGNITUDE,0.01513,58764.0,bolometric_peak,55,55,0,1.0,11,0,44,58746.5,58907.47,-17.239171337661183,141.33165210367258,158.57082344133377,2.8025967117523507,6.126308945653228,8.274802242078803,True,False,False,The reference epochs used in this audit are heterogeneous literature-derived descriptive anchors. Equal numerical window bounds relative to these anchors do not imply that the anchors represent the same physical phase across events.
REF_M120_180,bounded_reference_anchored_sensitivity_grid,-120.0,180.0,AT2019qiz,i,MAGNITUDE,0.01513,58764.0,bolometric_peak,29,29,0,1.0,3,0,26,58752.27,58903.11,-11.555170273761194,137.03663570183184,148.59180597559305,4.04381704806238,8.552599174489938,15.150768867039078,True,False,False,The reference epochs used in this audit are heterogeneous literature-derived descriptive anchors. Equal numerical window bounds relative to these anchors do not imply that the anchors represent the same physical phase across events.
REF_M120_180,bounded_reference_anchored_sensitivity_grid,-120.0,180.0,AT2019qiz,r,MAGNITUDE,0.01513,58764.0,bolometric_peak,61,61,0,1.0,9,0,52,58745.49,58907.48,-18.234117797722494,141.3415030587247,159.5756208564472,2.699161683726814,5.1816023563511715,9.870656960189136,True,False,False,The reference epochs used in this audit are heterogeneous literature-derived descriptive anchors. Equal numerical window bounds relative to these anchors do not imply that the anchors represent the same physical phase across events.
REF_M120_180,bounded_reference_anchored_sensitivity_grid,-120.0,180.0,AT2020wey,W1,FLUX,0.02738,59152.0,r_band_peak,20,2,18,0.1,1,0,1,59143.278646855004,59300.63709439,-8.488926341758747,144.67586909419737,153.1647954359561,153.1647954359561,153.1647954359561,153.1647954359561,True,False,False,The reference epochs used in this audit are heterogeneous literature-derived descriptive anchors. Equal numerical window bounds relative to these anchors do not imply that the anchors represent the same physical phase across events.
REF_M120_180,bounded_reference_anchored_sensitivity_grid,-120.0,180.0,AT2020wey,W2,FLUX,0.02738,59152.0,r_band_peak,20,2,18,0.1,1,0,1,59143.278646855004,59300.63709439,-8.488926341758747,144.67586909419737,153.1647954359561,153.1647954359561,153.1647954359561,153.1647954359561,True,False,False,The reference epochs used in this audit are heterogeneous literature-derived descriptive anchors. Equal numerical window bounds relative to these anchors do not imply that the anchors represent the same physical phase across events.
REF_M120_180,bounded_reference_anchored_sensitivity_grid,-120.0,180.0,AT2020wey,g,FLUX,0.02738,59152.0,r_band_peak,683,181,502,0.26500732064421667,20,0,161,59121.49187499983,59336.23361109989,-29.695073877404308,179.32372744251168,209.01880131991598,0.9269972648499515,2.917169547759101,14.525948431971663,True,False,False,The reference epochs used in this audit are heterogeneous literature-derived descriptive anchors. Equal numerical window bounds relative to these anchors do not imply that the anchors represent the same physical phase across events.
REF_M120_180,bounded_reference_anchored_sensitivity_grid,-120.0,180.0,AT2020wey,r,FLUX,0.02738,59152.0,r_band_peak,801,181,620,0.22596754057428214,20,0,161,59121.47313660011,59336.32319439994,-29.71331289288583,179.41092331945504,209.12423621234086,0.927216949847091,2.054549718602406,15.605600556953107,True,False,False,The reference epochs used in this audit are heterogeneous literature-derived descriptive anchors. Equal numerical window bounds relative to these anchors do not imply that the anchors represent the same physical phase across events.
REF_M120_180,bounded_reference_anchored_sensitivity_grid,-120.0,180.0,AT2020ysg,W1,FLUX,0.277,59122.64,fitted_lightcurve_peak,21,3,18,0.14285714285714285,1,0,2,58978.85891881,59343.15324826,-112.59285919342057,172.68069558340014,285.27355477682073,142.63677738841034,157.6898820054786,161.45315815974567,True,False,False,The reference epochs used in this audit are heterogeneous literature-derived descriptive anchors. Equal numerical window bounds relative to these anchors do not imply that the anchors represent the same physical phase across events.
REF_M120_180,bounded_reference_anchored_sensitivity_grid,-120.0,180.0,AT2020ysg,W2,FLUX,0.277,59122.64,fitted_lightcurve_peak,21,3,18,0.14285714285714285,1,0,2,58978.85891881,59343.15324826,-112.59285919342057,172.68069558340014,285.27355477682073,142.63677738841034,157.6898820054786,161.45315815974567,True,False,False,The reference epochs used in this audit are heterogeneous literature-derived descriptive anchors. Equal numerical window bounds relative to these anchors do not imply that the anchors represent the same physical phase across events.
REF_M120_180,bounded_reference_anchored_sensitivity_grid,-120.0,180.0,AT2020ysg,g,FLUX,0.277,59122.64,fitted_lightcurve_peak,421,104,317,0.24703087885985747,16,0,88,58971.26695600012,59352.2066434999,-118.5380140954395,179.7702768205953,298.3082909160348,1.5485241189424002,4.498830806469789,91.86897274856466,True,False,False,The reference epochs used in this audit are heterogeneous literature-derived descriptive anchors. Equal numerical window bounds relative to these anchors do not imply that the anchors represent the same physical phase across events.
REF_M120_180,bounded_reference_anchored_sensitivity_grid,-120.0,180.0,AT2020ysg,i,FLUX,0.277,59122.64,fitted_lightcurve_peak,79,29,50,0.3670886075949367,0,0,29,59189.53078699997,59348.27575229993,52.38119577131364,176.69205348467617,124.31085771336252,2.4215101803008965,8.042740696944886,15.562271573868875,True,False,False,The reference epochs used in this audit are heterogeneous literature-derived descriptive anchors. Equal numerical window bounds relative to these anchors do not imply that the anchors represent the same physical phase across events.
REF_M120_180,bounded_reference_anchored_sensitivity_grid,-120.0,180.0,AT2020ysg,r,FLUX,0.277,59122.64,fitted_lightcurve_peak,531,148,383,0.2787193973634652,28,0,120,58971.18910880014,59352.24053240009,-118.59897509777322,179.7968147220729,298.39578981984613,0.8621280341932057,3.929721722678342,63.70406617069895,True,False,False,The reference epochs used in this audit are heterogeneous literature-derived descriptive anchors. Equal numerical window bounds relative to these anchors do not imply that the anchors represent the same physical phase across events.
REF_M120_180,bounded_reference_anchored_sensitivity_grid,-120.0,180.0,AT2020yue,W1,FLUX,0.204,59179.44,fitted_rest_frame_g_band_peak,21,2,19,0.09523809523809523,0,0,2,59182.387754945,59340.53721965,2.44830144933124,133.80167745016664,131.3533760008354,131.3533760008354,131.3533760008354,131.3533760008354,True,False,False,The reference epochs used in this audit are heterogeneous literature-derived descriptive anchors. Equal numerical window bounds relative to these anchors do not imply that the anchors represent the same physical phase across events.
REF_M120_180,bounded_reference_anchored_sensitivity_grid,-120.0,180.0,AT2020yue,W2,FLUX,0.204,59179.44,fitted_rest_frame_g_band_peak,21,2,19,0.09523809523809523,0,0,2,59182.387754945,59340.53721965,2.44830144933124,133.80167745016664,131.3533760008354,131.3533760008354,131.3533760008354,131.3533760008354,True,False,False,The reference epochs used in this audit are heterogeneous literature-derived descriptive anchors. Equal numerical window bounds relative to these anchors do not imply that the anchors represent the same physical phase across events.
REF_M120_180,bounded_reference_anchored_sensitivity_grid,-120.0,180.0,AT2020yue,g,FLUX,0.204,59179.44,fitted_rest_frame_g_band_peak,218,73,145,0.3348623853211009,9,0,64,59149.505381899886,59385.20368060004,-24.862639618036958,170.90006694355262,195.76270656158957,1.678120556629365,5.824551843857065,17.419058389024208,True,False,False,The reference epochs used in this audit are heterogeneous literature-derived descriptive anchors. Equal numerical window bounds relative to these anchors do not imply that the anchors represent the same physical phase across events.
REF_M120_180,bounded_reference_anchored_sensitivity_grid,-120.0,180.0,AT2020yue,r,FLUX,0.204,59179.44,fitted_rest_frame_g_band_peak,282,100,182,0.3546099290780142,31,0,69,59042.176111099776,59385.21611109981,-114.006552242713,170.91039127891264,284.9169435216256,1.647479069864755,4.987070465342844,75.85469343849579,True,False,False,The reference epochs used in this audit are heterogeneous literature-derived descriptive anchors. Equal numerical window bounds relative to these anchors do not imply that the anchors represent the same physical phase across events.
REF_M120_180,bounded_reference_anchored_sensitivity_grid,-120.0,180.0,AT2020zso,B,FLUX,0.0563,59184.0,bolometric_peak,18,17,1,0.9444444444444444,5,0,12,59173.046423,59355.864978,-10.369759538010246,162.70470320931344,173.07446274732368,4.1186050364462545,13.024282874182,100.04466818138766,True,False,False,The reference epochs used in this audit are heterogeneous literature-derived descriptive anchors. Equal numerical window bounds relative to these anchors do not imply that the anchors represent the same physical phase across events.
REF_M120_180,bounded_reference_anchored_sensitivity_grid,-120.0,180.0,AT2020zso,U,FLUX,0.0563,59184.0,bolometric_peak,18,17,1,0.9444444444444444,5,0,12,59173.045444,59355.864061,-10.37068635803934,162.70383508472992,173.07452144276925,4.118462557987124,13.02431364195639,100.0445574173971,True,False,False,The reference epochs used in this audit are heterogeneous literature-derived descriptive anchors. Equal numerical window bounds relative to these anchors do not imply that the anchors represent the same physical phase across events.
REF_M120_180,bounded_reference_anchored_sensitivity_grid,-120.0,180.0,AT2020zso,UVM2,FLUX,0.0563,59184.0,bolometric_peak,17,16,1,0.9411764705882353,5,0,11,59173.053128,59355.874285,-10.363411909495824,162.71351415317434,173.07692606267017,4.9398371674767185,13.104804316953455,100.04291394490032,True,False,False,The reference epochs used in this audit are heterogeneous literature-derived descriptive anchors. Equal numerical window bounds relative to these anchors do not imply that the anchors represent the same physical phase across events.
REF_M120_180,bounded_reference_anchored_sensitivity_grid,-120.0,180.0,AT2020zso,UVW1,FLUX,0.0563,59184.0,bolometric_peak,18,17,1,0.9444444444444444,5,0,12,59173.044009,59355.862281,-10.372044873617856,162.7021499573999,173.07419483101776,4.118176654360905,13.02412146170839,100.04476853166646,True,False,False,The reference epochs used in this audit are heterogeneous literature-derived descriptive anchors. Equal numerical window bounds relative to these anchors do not imply that the anchors represent the same physical phase across events.
REF_M120_180,bounded_reference_anchored_sensitivity_grid,-120.0,180.0,AT2020zso,UVW2,FLUX,0.0563,59184.0,bolometric_peak,18,17,1,0.9444444444444444,5,0,12,59173.048803,59355.867634,-10.367506390232073,162.70721764650384,173.07472403673592,4.119024424881786,13.024310328506093,100.04457635141847,True,False,False,The reference epochs used in this audit are heterogeneous literature-derived descriptive anchors. Equal numerical window bounds relative to these anchors do not imply that the anchors represent the same physical phase across events.
REF_M120_180,bounded_reference_anchored_sensitivity_grid,-120.0,180.0,AT2020zso,W1,FLUX,0.0563,59184.0,bolometric_peak,21,2,19,0.09523809523809523,1,0,1,59158.45764373,59359.3580796,-24.18096778377508,166.0116251065061,190.19259289028116,190.19259289028116,190.19259289028116,190.19259289028116,True,False,False,The reference epochs used in this audit are heterogeneous literature-derived descriptive anchors. Equal numerical window bounds relative to these anchors do not imply that the anchors represent the same physical phase across events.
REF_M120_180,bounded_reference_anchored_sensitivity_grid,-120.0,180.0,AT2020zso,W2,FLUX,0.0563,59184.0,bolometric_peak,21,2,19,0.09523809523809523,1,0,1,59158.45764373,59359.3580796,-24.18096778377508,166.0116251065061,190.19259289028116,190.19259289028116,190.19259289028116,190.19259289028116,True,False,False,The reference epochs used in this audit are heterogeneous literature-derived descriptive anchors. Equal numerical window bounds relative to these anchors do not imply that the anchors represent the same physical phase across events.
REF_M120_180,bounded_reference_anchored_sensitivity_grid,-120.0,180.0,AT2020zso,g,FLUX,0.0563,59184.0,bolometric_peak,269,53,216,0.1970260223048327,45,0,8,59057.39090280002,59373.43918980006,-119.86092700935356,179.34222266407392,299.2031496734275,1.8914182049973571,6.535113642252659,159.34398021412503,True,False,False,The reference epochs used in this audit are heterogeneous literature-derived descriptive anchors. Equal numerical window bounds relative to these anchors do not imply that the anchors represent the same physical phase across events.
REF_M120_180,bounded_reference_anchored_sensitivity_grid,-120.0,180.0,AT2020zso,i,FLUX,0.0563,59184.0,bolometric_peak,64,0,64,0,0,0,0,,,,,,,,,True,False,False,The reference epochs used in this audit are heterogeneous literature-derived descriptive anchors. Equal numerical window bounds relative to these anchors do not imply that the anchors represent the same physical phase across events.
REF_M120_180,bounded_reference_anchored_sensitivity_grid,-120.0,180.0,AT2020zso,r,FLUX,0.0563,59184.0,bolometric_peak,324,93,231,0.28703703703703703,49,0,44,59057.456701400224,59373.40276619978,-119.7986354253298,179.307740414449,299.1063758397788,0.9274544638885667,5.6884639779982,130.0672486034389,True,False,False,The reference epochs used in this audit are heterogeneous literature-derived descriptive anchors. Equal numerical window bounds relative to these anchors do not imply that the anchors represent the same physical phase across events.
REF_M120_365,bounded_reference_anchored_sensitivity_grid,-120.0,365.0,AT2018hyz,g,MAGNITUDE,0.04573,58429.0,bolometric_peak,79,79,0,1.0,2,0,77,58405.480409999844,58652.978515625,-22.491073221726747,214.1838864955581,236.67495971728488,1.994719000124315,6.087068064892466,14.349851300163051,True,False,False,The reference epochs used in this audit are heterogeneous literature-derived descriptive anchors. Equal numerical window bounds relative to these anchors do not imply that the anchors represent the same physical phase across events.
REF_M120_365,bounded_reference_anchored_sensitivity_grid,-120.0,365.0,AT2019qiz,g,MAGNITUDE,0.01513,58764.0,bolometric_peak,55,55,0,1.0,11,0,44,58746.5,58907.47,-17.239171337661183,141.33165210367258,158.57082344133377,2.8025967117523507,6.126308945653228,8.274802242078803,True,False,False,The reference epochs used in this audit are heterogeneous literature-derived descriptive anchors. Equal numerical window bounds relative to these anchors do not imply that the anchors represent the same physical phase across events.
REF_M120_365,bounded_reference_anchored_sensitivity_grid,-120.0,365.0,AT2019qiz,i,MAGNITUDE,0.01513,58764.0,bolometric_peak,29,29,0,1.0,3,0,26,58752.27,58903.11,-11.555170273761194,137.03663570183184,148.59180597559305,4.04381704806238,8.552599174489938,15.150768867039078,True,False,False,The reference epochs used in this audit are heterogeneous literature-derived descriptive anchors. Equal numerical window bounds relative to these anchors do not imply that the anchors represent the same physical phase across events.
REF_M120_365,bounded_reference_anchored_sensitivity_grid,-120.0,365.0,AT2019qiz,r,MAGNITUDE,0.01513,58764.0,bolometric_peak,61,61,0,1.0,9,0,52,58745.49,58907.48,-18.234117797722494,141.3415030587247,159.5756208564472,2.699161683726814,5.1816023563511715,9.870656960189136,True,False,False,The reference epochs used in this audit are heterogeneous literature-derived descriptive anchors. Equal numerical window bounds relative to these anchors do not imply that the anchors represent the same physical phase across events.
REF_M120_365,bounded_reference_anchored_sensitivity_grid,-120.0,365.0,AT2020wey,W1,FLUX,0.02738,59152.0,r_band_peak,20,3,17,0.15,1,0,2,59143.278646855004,59507.412653139996,-8.488926341758747,345.9407941949387,354.42972053669746,177.21486026834873,196.45491213426283,201.26492510074132,True,False,False,The reference epochs used in this audit are heterogeneous literature-derived descriptive anchors. Equal numerical window bounds relative to these anchors do not imply that the anchors represent the same physical phase across events.
REF_M120_365,bounded_reference_anchored_sensitivity_grid,-120.0,365.0,AT2020wey,W2,FLUX,0.02738,59152.0,r_band_peak,20,3,17,0.15,1,0,2,59143.278646855004,59507.412653139996,-8.488926341758747,345.9407941949387,354.42972053669746,177.21486026834873,196.45491213426283,201.26492510074132,True,False,False,The reference epochs used in this audit are heterogeneous literature-derived descriptive anchors. Equal numerical window bounds relative to these anchors do not imply that the anchors represent the same physical phase across events.
REF_M120_365,bounded_reference_anchored_sensitivity_grid,-120.0,365.0,AT2020wey,g,FLUX,0.02738,59152.0,r_band_peak,683,225,458,0.3294289897510981,20,0,205,59121.49187499983,59526.45796300005,-29.695073877404308,364.4785405595317,394.173614436936,0.9226938425881368,2.9444650082741948,122.85209659524503,True,False,False,The reference epochs used in this audit are heterogeneous literature-derived descriptive anchors. Equal numerical window bounds relative to these anchors do not imply that the anchors represent the same physical phase across events.
REF_M120_365,bounded_reference_anchored_sensitivity_grid,-120.0,365.0,AT2020wey,r,FLUX,0.02738,59152.0,r_band_peak,801,244,557,0.3046192259675406,20,0,224,59121.47313660011,59526.51269679982,-29.71331289288583,364.53181568633045,394.24512857921627,0.9261355095461437,2.858020576834012,87.9007767331579,True,False,False,The reference epochs used in this audit are heterogeneous literature-derived descriptive anchors. Equal numerical window bounds relative to these anchors do not imply that the anchors represent the same physical phase across events.
REF_M120_365,bounded_reference_anchored_sensitivity_grid,-120.0,365.0,AT2020ysg,W1,FLUX,0.277,59122.64,fitted_lightcurve_peak,21,4,17,0.19047619047619047,1,0,3,58978.85891881,59551.91681451,-112.59285919342057,336.160387243538,448.7532464369586,161.45315815974567,163.07438496005943,163.47969166013786,True,False,False,The reference epochs used in this audit are heterogeneous literature-derived descriptive anchors. Equal numerical window bounds relative to these anchors do not imply that the anchors represent the same physical phase across events.
REF_M120_365,bounded_reference_anchored_sensitivity_grid,-120.0,365.0,AT2020ysg,W2,FLUX,0.277,59122.64,fitted_lightcurve_peak,21,4,17,0.19047619047619047,1,0,3,58978.85891881,59551.91681451,-112.59285919342057,336.160387243538,448.7532464369586,161.45315815974567,163.07438496005943,163.47969166013786,True,False,False,The reference epochs used in this audit are heterogeneous literature-derived descriptive anchors. Equal numerical window bounds relative to these anchors do not imply that the anchors represent the same physical phase across events.
REF_M120_365,bounded_reference_anchored_sensitivity_grid,-120.0,365.0,AT2020ysg,g,FLUX,0.277,59122.64,fitted_lightcurve_peak,421,123,298,0.2921615201900237,16,0,107,58971.26695600012,59536.448877300136,-118.5380140954395,324.04767212226807,442.5856862177076,1.5490996476682886,4.698947173037865,103.58584213005662,True,False,False,The reference epochs used in this audit are heterogeneous literature-derived descriptive anchors. Equal numerical window bounds relative to these anchors do not imply that the anchors represent the same physical phase across events.
REF_M120_365,bounded_reference_anchored_sensitivity_grid,-120.0,365.0,AT2020ysg,i,FLUX,0.277,59122.64,fitted_lightcurve_peak,79,37,42,0.46835443037974683,0,0,37,59189.53078699997,59540.49562499998,52.38119577131364,327.2166209866734,274.83542521535975,2.797789937330114,9.001167384599835,113.77597595955199,True,False,False,The reference epochs used in this audit are heterogeneous literature-derived descriptive anchors. Equal numerical window bounds relative to these anchors do not imply that the anchors represent the same physical phase across events.
REF_M120_365,bounded_reference_anchored_sensitivity_grid,-120.0,365.0,AT2020ysg,r,FLUX,0.277,59122.64,fitted_lightcurve_peak,531,209,322,0.3935969868173258,28,0,181,58971.18910880014,59536.51695600012,-118.59897509777322,324.10098355530437,442.6999586530776,0.8019963585674622,4.175260681228701,63.70406617069895,True,False,False,The reference epochs used in this audit are heterogeneous literature-derived descriptive anchors. Equal numerical window bounds relative to these anchors do not imply that the anchors represent the same physical phase across events.
REF_M120_365,bounded_reference_anchored_sensitivity_grid,-120.0,365.0,AT2020yue,W1,FLUX,0.204,59179.44,fitted_rest_frame_g_band_peak,21,3,18,0.14285714285714285,0,0,3,59182.387754945,59549.500640585,2.44830144933124,307.3593360340512,304.9110345847199,152.45551729235996,169.33723032557964,173.55765858388455,True,False,False,The reference epochs used in this audit are heterogeneous literature-derived descriptive anchors. Equal numerical window bounds relative to these anchors do not imply that the anchors represent the same physical phase across events.
REF_M120_365,bounded_reference_anchored_sensitivity_grid,-120.0,365.0,AT2020yue,W2,FLUX,0.204,59179.44,fitted_rest_frame_g_band_peak,21,3,18,0.14285714285714285,0,0,3,59182.387754945,59549.500640585,2.44830144933124,307.3593360340512,304.9110345847199,152.45551729235996,169.33723032557964,173.55765858388455,True,False,False,The reference epochs used in this audit are heterogeneous literature-derived descriptive anchors. Equal numerical window bounds relative to these anchors do not imply that the anchors represent the same physical phase across events.
REF_M120_365,bounded_reference_anchored_sensitivity_grid,-120.0,365.0,AT2020yue,g,FLUX,0.204,59179.44,fitted_rest_frame_g_band_peak,218,79,139,0.3623853211009174,9,0,70,59149.505381899886,59550.48468750017,-24.862639618036958,308.1766507476456,333.0392903656826,1.679274128042966,5.84654838041684,114.04890714265852,True,False,False,The reference epochs used in this audit are heterogeneous literature-derived descriptive anchors. Equal numerical window bounds relative to these anchors do not imply that the anchors represent the same physical phase across events.
REF_M120_365,bounded_reference_anchored_sensitivity_grid,-120.0,365.0,AT2020yue,r,FLUX,0.204,59179.44,fitted_rest_frame_g_band_peak,282,126,156,0.44680851063829785,31,0,95,59042.176111099776,59532.478773099836,-114.006552242713,293.2215723420545,407.2281245847675,1.6294353822574168,5.009737973444882,93.28119235888335,True,False,False,The reference epochs used in this audit are heterogeneous literature-derived descriptive anchors. Equal numerical window bounds relative to these anchors do not imply that the anchors represent the same physical phase across events.
REF_M120_365,bounded_reference_anchored_sensitivity_grid,-120.0,365.0,AT2020zso,B,FLUX,0.0563,59184.0,bolometric_peak,18,17,1,0.9444444444444444,5,0,12,59173.046423,59355.864978,-10.369759538010246,162.70470320931344,173.07446274732368,4.1186050364462545,13.024282874182,100.04466818138766,True,False,False,The reference epochs used in this audit are heterogeneous literature-derived descriptive anchors. Equal numerical window bounds relative to these anchors do not imply that the anchors represent the same physical phase across events.
REF_M120_365,bounded_reference_anchored_sensitivity_grid,-120.0,365.0,AT2020zso,U,FLUX,0.0563,59184.0,bolometric_peak,18,17,1,0.9444444444444444,5,0,12,59173.045444,59355.864061,-10.37068635803934,162.70383508472992,173.07452144276925,4.118462557987124,13.02431364195639,100.0445574173971,True,False,False,The reference epochs used in this audit are heterogeneous literature-derived descriptive anchors. Equal numerical window bounds relative to these anchors do not imply that the anchors represent the same physical phase across events.
REF_M120_365,bounded_reference_anchored_sensitivity_grid,-120.0,365.0,AT2020zso,UVM2,FLUX,0.0563,59184.0,bolometric_peak,17,16,1,0.9411764705882353,5,0,11,59173.053128,59355.874285,-10.363411909495824,162.71351415317434,173.07692606267017,4.9398371674767185,13.104804316953455,100.04291394490032,True,False,False,The reference epochs used in this audit are heterogeneous literature-derived descriptive anchors. Equal numerical window bounds relative to these anchors do not imply that the anchors represent the same physical phase across events.
REF_M120_365,bounded_reference_anchored_sensitivity_grid,-120.0,365.0,AT2020zso,UVW1,FLUX,0.0563,59184.0,bolometric_peak,18,17,1,0.9444444444444444,5,0,12,59173.044009,59355.862281,-10.372044873617856,162.7021499573999,173.07419483101776,4.118176654360905,13.02412146170839,100.04476853166646,True,False,False,The reference epochs used in this audit are heterogeneous literature-derived descriptive anchors. Equal numerical window bounds relative to these anchors do not imply that the anchors represent the same physical phase across events.
REF_M120_365,bounded_reference_anchored_sensitivity_grid,-120.0,365.0,AT2020zso,UVW2,FLUX,0.0563,59184.0,bolometric_peak,18,17,1,0.9444444444444444,5,0,12,59173.048803,59355.867634,-10.367506390232073,162.70721764650384,173.07472403673592,4.119024424881786,13.024310328506093,100.04457635141847,True,False,False,The reference epochs used in this audit are heterogeneous literature-derived descriptive anchors. Equal numerical window bounds relative to these anchors do not imply that the anchors represent the same physical phase across events.
REF_M120_365,bounded_reference_anchored_sensitivity_grid,-120.0,365.0,AT2020zso,W1,FLUX,0.0563,59184.0,bolometric_peak,21,3,18,0.14285714285714285,1,0,2,59158.45764373,59522.68014508,-24.18096778377508,320.6287466439436,344.80971442771863,172.40485721385932,186.6350457549968,190.19259289028116,True,False,False,The reference epochs used in this audit are heterogeneous literature-derived descriptive anchors. Equal numerical window bounds relative to these anchors do not imply that the anchors represent the same physical phase across events.
REF_M120_365,bounded_reference_anchored_sensitivity_grid,-120.0,365.0,AT2020zso,W2,FLUX,0.0563,59184.0,bolometric_peak,21,3,18,0.14285714285714285,1,0,2,59158.45764373,59522.68014508,-24.18096778377508,320.6287466439436,344.80971442771863,172.40485721385932,186.6350457549968,190.19259289028116,True,False,False,The reference epochs used in this audit are heterogeneous literature-derived descriptive anchors. Equal numerical window bounds relative to these anchors do not imply that the anchors represent the same physical phase across events.
REF_M120_365,bounded_reference_anchored_sensitivity_grid,-120.0,365.0,AT2020zso,g,FLUX,0.0563,59184.0,bolometric_peak,269,93,176,0.34572490706319703,45,0,48,59057.39090280002,59550.17150459997,-119.86092700935356,346.6548372621164,466.51576427146995,1.9047311843527792,7.608816841964433,159.34398021412503,True,False,False,The reference epochs used in this audit are heterogeneous literature-derived descriptive anchors. Equal numerical window bounds relative to these anchors do not imply that the anchors represent the same physical phase across events.
REF_M120_365,bounded_reference_anchored_sensitivity_grid,-120.0,365.0,AT2020zso,i,FLUX,0.0563,59184.0,bolometric_peak,64,19,45,0.296875,0,0,19,59399.43984950008,59542.12731479993,203.95706664780715,339.039396762218,135.08233011441087,6.618035359347447,13.189664962556462,15.109738426796671,True,False,False,The reference epochs used in this audit are heterogeneous literature-derived descriptive anchors. Equal numerical window bounds relative to these anchors do not imply that the anchors represent the same physical phase across events.
REF_M120_365,bounded_reference_anchored_sensitivity_grid,-120.0,365.0,AT2020zso,r,FLUX,0.0563,59184.0,bolometric_peak,324,133,191,0.4104938271604938,49,0,84,59057.456701400224,59550.102511600126,-119.7986354253298,346.58952153756087,466.3881569628907,0.9427342608745273,8.373113395500742,130.0672486034389,True,False,False,The reference epochs used in this audit are heterogeneous literature-derived descriptive anchors. Equal numerical window bounds relative to these anchors do not imply that the anchors represent the same physical phase across events.
REF_M120_730,bounded_reference_anchored_sensitivity_grid,-120.0,730.0,AT2018hyz,g,MAGNITUDE,0.04573,58429.0,bolometric_peak,79,79,0,1.0,2,0,77,58405.480409999844,58652.978515625,-22.491073221726747,214.1838864955581,236.67495971728488,1.994719000124315,6.087068064892466,14.349851300163051,True,False,False,The reference epochs used in this audit are heterogeneous literature-derived descriptive anchors. Equal numerical window bounds relative to these anchors do not imply that the anchors represent the same physical phase across events.
